time,header_stamp_secs,header_stamp_nsecs,header_frame_id,quaternion_x,quaternion_y,quaternion_z,quaternion_w
2025/05/19 02:18:25.211064582,1747613905,199344623,,-0.0002476972405826923,-0.000158988540462146,0.5551622239150711,0.8317420384388381
2025/05/19 02:18:25.289024038,1747613905,288574858,,-0.00028248427956673543,-0.00018898336629536022,0.5551601747442121,0.8317433888320934
2025/05/19 02:18:25.402227928,1747613905,397595055,,-0.0003373510727438991,-0.0002125000443392916,0.5551582016977337,0.8317446796497849
2025/05/19 02:18:25.489440854,1747613905,489113268,,-0.00038112295602387716,-0.0002510113559916727,0.5551563098972819,0.8317459127160317
2025/05/19 02:18:25.587952478,1747613905,585997194,,-0.00042195278569864266,-0.0002683622261080947,0.5551544903175412,0.8317471020796124
2025/05/19 02:18:25.685402856,1747613905,684932578,,-0.00043288007105985485,-0.00028787915992654434,0.5551527696777966,0.8317482383867757
2025/05/19 02:18:25.789634926,1747613905,788349398,,-0.0004305012018768574,-0.00027875143588673246,0.5551511337938873,0.8317493346037096
2025/05/19 02:18:25.895811135,1747613905,894028854,,-0.00039812824391965133,-0.0002709753085059777,0.5551495857543582,0.831750386536158
2025/05/19 02:18:25.988915339,1747613905,987397515,,-0.0003618948627917393,-0.0002397200094133341,0.5551480973442456,0.8317514061193341
2025/05/19 02:18:26.91695611,1747613906,83787096,,-0.0003123002491191691,-0.0002197072412044568,0.5551466744279432,0.831752381462703
2025/05/19 02:18:26.200188225,1747613906,193599261,,-0.00027896925617170836,-0.000188583434747215,0.555145300051982,0.8317533182636767
2025/05/19 02:18:26.295687296,1747613906,293648780,,-0.0002512205674645982,-0.00018062574173437218,0.5551439840542406,0.8317542072216726
2025/05/19 02:18:26.390622992,1747613906,385360661,,-0.0002530509442796974,-0.00017019674180363147,0.5551427195383319,0.8317550528502209
2025/05/19 02:18:26.489763575,1747613906,489560882,,-0.00026503455940207483,-0.00018607568345005166,0.5551415150536521,0.8317558496316442
2025/05/19 02:18:26.592455628,1747613906,591174264,,-0.0003013043540421441,-0.00019733479438123643,0.5551403545885062,0.8317566092205175
2025/05/19 02:18:26.683163425,1747613906,682083424,,-0.00033532881559174597,-0.00022737004265366452,0.5551392410364181,0.8317573317494465
2025/05/19 02:18:26.782836713,1747613906,782670469,,-0.0003771194966455927,-0.000242031788799274,0.5551381607462303,0.8317580307305671
2025/05/19 02:18:26.891593403,1747613906,890591259,,-0.00039897020636746826,-0.00026505617419793787,0.5551371305311794,0.8317587011108494
2025/05/19 02:18:26.989458865,1747613906,987653648,,-0.0004144591733914457,-0.00026418030108336184,0.5551361411017995,0.8317593541854309
