time,header_stamp_secs,header_stamp_nsecs,header_frame_id,quaternion_x,quaternion_y,quaternion_z,quaternion_w
2025/04/09 10:24:45.466876019,1744187085,466747129,,-0.00038329561496354864,-0.0001126018426642752,0.004529949836118894,0.9999896599264309
2025/04/09 10:24:45.557943125,1744187085,557697191,,-0.0003823359511190126,-2.4561737559574546e-05,0.00450045940820795,0.9999897994885031
2025/04/09 10:24:45.661811804,1744187085,660929707,,-0.00038594270283553544,5.849412365295675e-05,0.004470942267573583,0.9999899291002423
2025/04/09 10:24:45.761339199,1744187085,760107692,,-0.00039047607573375375,0.00012842652385298576,0.004441716832249105,0.9999900510438313
2025/04/09 10:24:45.860581978,1744187085,860310269,,-0.00039249512507433324,0.00017631965181594378,0.0044128259848361774,0.9999901708645864
2025/04/09 10:24:45.967786826,1744187085,965967105,,-0.0003938327682994262,0.00018982968965718631,0.0043841284229102755,0.9999902940921032
2025/04/09 10:24:46.58089066,1744187086,57915758,,-0.0003963082646444171,0.00016918199279174773,0.004355600984212423,0.9999904214827655
2025/04/09 10:24:46.161855296,1744187086,161522535,,-0.0004026903856426621,0.00010918540157296992,0.004327467665255499,0.9999905494266471
2025/04/09 10:24:46.265705701,1744187086,264588368,,-0.00040825686499625937,3.493320327643282e-05,0.004299538050427765,0.9999906729957817
2025/04/09 10:24:46.364827536,1744187086,363123580,,-0.00040538306338877875,-5.566690192105244e-05,0.004271771104028026,0.9999907922263098
2025/04/09 10:24:46.464801054,1744187086,464562763,,-0.0004067800745141887,-0.00012889826952472205,0.004245673605848593,0.9999908960439788
2025/04/09 10:24:46.566284436,1744187086,565033629,,-0.0004026604723997196,-0.00017948273674655,0.004217811059098189,0.9999910078197508
2025/04/09 10:24:46.666312037,1744187086,665780371,,-0.00039398643727618947,-0.0002104146957578245,0.004190045593037382,0.999991121969726
2025/04/09 10:24:46.767099243,1744187086,766540924,,-0.0003846505112853503,-0.00018965548171321654,0.004162459851542722,0.999991244963058
2025/04/09 10:24:46.859830318,1744187086,858116009,,-0.0003830999868770523,-0.00015575754405924245,0.004135741062911916,0.9999913622726189
2025/04/09 10:24:46.958213389,1744187086,958017732,,-0.0003761204548194703,-7.953219254960698e-05,0.0041070147412290755,0.999991492282784
2025/04/09 10:24:47.59126958,1744187087,58862830,,-0.00037155000188242873,-8.263512846140386e-06,0.004078431898300579,0.999991614102619
2025/04/09 10:24:47.160475960,1744187087,160170120,,-0.00036844981129718066,7.829062668394914e-05,0.004049937880192366,0.9999917280250277
2025/04/09 10:24:47.263867409,1744187087,262565082,,-0.00037065668188393514,0.0001312393699877344,0.00402156736676477,0.9999918361595591
2025/04/09 10:24:47.365395536,1744187087,365170943,,-0.00037487062637396156,0.0001743274962865634,0.003993129206631219,0.9999919419680724
2025/04/09 10:24:47.466170929,1744187087,465954842,,-0.00039408862182539544,0.00016724343469435684,0.003965816059019757,0.9999920444817437
2025/04/09 10:24:47.558216578,1744187087,557873010,,-0.00042017016542245653,0.0001444963932599866,0.003937122239718513,0.9999921507923419
2025/04/09 10:24:47.659193142,1744187087,658968587,,-0.0004525346629112791,8.007546676077849e-05,0.003909559579502972,0.999992252042081
2025/04/09 10:24:47.760527949,1744187087,760030995,,-0.00047626876624451745,1.4149412119868994e-05,0.003880867684461945,0.9999923558877198
2025/04/09 10:24:47.862327355,1744187087,862045713,,-0.0004923270790430509,-7.361941665370542e-05,0.0038536016098957774,0.9999924509459364
2025/04/09 10:24:47.962663816,1744187087,961570918,,-0.00048220801682041835,-0.00013186664879540858,0.003825153642072805,0.9999925591154316
2025/04/09 10:24:48.62921038,1744187088,62682606,,-0.0004607818296172794,-0.00018429603450030037,0.0037979461681272855,0.9999926646330868
2025/04/09 10:24:48.164278823,1744187088,163952469,,-0.0004193265493820101,-0.0001891025064607394,0.0037694956532471364,0.9999927896280089
2025/04/09 10:24:48.266621244,1744187088,265276205,,-0.0003707518106494484,-0.00017904469824332728,0.003741430017833919,0.9999929160686652
2025/04/09 10:24:48.358568775,1744187088,358319428,,-0.00032275338148718007,-0.0001231189259950869,0.0037137420541288324,0.9999930443717797
2025/04/09 10:24:48.459223022,1744187088,458779179,,-0.00029045419171672994,-6.521857684898748e-05,0.003686458946230866,0.9999931606782806
2025/04/09 10:24:48.560540601,1744187088,560395246,,-0.00027745555478998855,1.773828368503832e-05,0.0036594842876032695,0.9999932654165813
2025/04/09 10:24:48.662867496,1744187088,662720039,,-0.00029359264449767595,7.700415377967227e-05,0.0036328917302377805,0.9999933549636196
2025/04/09 10:24:48.765764612,1744187088,765077576,,-0.00032858183477743814,0.000137347962814909,0.0036065873889411064,0.9999934328268966
2025/04/09 10:24:48.867789081,1744187088,867536856,,-0.0003870930224534331,0.0001547311018229922,0.0035815994267349295,0.9999934991602818
2025/04/09 10:24:48.958436261,1744187088,958305531,,-0.00045158316343186876,0.00016018645301504414,0.003555397211376714,0.9999935647611019
2025/04/09 10:24:49.60265962,1744187089,58743086,,-0.000512616658814603,0.00011780334472437396,0.003530497169122858,0.999993629447844
2025/04/09 10:24:49.160241623,1744187089,159730976,,-0.0005494260771655089,7.097879874080784e-05,0.003504413270518918,0.9999937060705059
2025/04/09 10:24:49.263910293,1744187089,262361090,,-0.0005440393422569765,2.984249443981408e-05,0.0034794961977679477,0.9999937980991829
2025/04/09 10:24:49.363993373,1744187089,363851181,,-0.0005007588761933335,7.591598767968364e-05,0.003461427625412315,0.9999938809793312
2025/04/09 10:24:49.464495143,1744187089,464209583,,-0.0004195129974864193,0.00021683334979837095,0.0034372107602838307,0.9999939812690538
2025/04/09 10:24:49.566497301,1744187089,564919587,,-0.00039590087006043036,0.00048054017234944716,0.003465056021569756,0.9999938028460033
2025/04/09 10:24:49.666784687,1744187089,665732709,,-0.00035790328808595864,0.0007824893742163254,0.0035085822139767865,0.999993474711942
2025/04/09 10:24:49.767387233,1744187089,767055305,,-0.0002849179680231267,0.0010771779431611023,0.0035480367767692558,0.9999930849483215
2025/04/09 10:24:49.859453449,1744187089,858551966,,-9.957314727713002e-05,0.0013151523763071803,0.003504342958879245,0.9999929899953509
2025/04/09 10:24:49.962077915,1744187089,961541872,,7.525979339750831e-05,0.0014279602122607017,0.0034201006632625006,0.9999931290649196
