time,header_stamp_secs,header_stamp_nsecs,header_frame_id,quaternion_x,quaternion_y,quaternion_z,quaternion_w
2025/05/14 12:38:24.615652996,1747219104,614600239,,-0.0004828727052188757,-4.771337385992747e-06,-0.0007995057964080231,0.9999995638007381
2025/05/14 12:38:24.728287330,1747219104,727907769,,-0.000508024843297084,2.099708525746393e-06,-0.0007442580157829439,0.9999995939930955
2025/05/14 12:38:24.818922759,1747219104,818168600,,-0.0005037888326850772,3.406415129964596e-06,-0.0006904403380139172,0.9999996347386073
2025/05/14 12:38:24.921831024,1747219104,917390047,,-0.00048456986508505233,-1.898038809486182e-06,-0.0006352530030279057,0.9999996808209818
2025/05/14 12:38:25.30470909,1747219105,28550421,,-0.0004406737249958338,6.086835681915011e-06,-0.0005753413843320226,0.9999997373759205
2025/05/14 12:38:25.117446301,1747219105,116512921,,-0.00038390038186668715,1.0415917740043451e-05,-0.0005270219670519035,0.9999997873799032
2025/05/14 12:38:25.226446722,1747219105,221999783,,-0.00032725402589538324,3.1727543976081667e-06,-0.00048109632176722444,0.9999998307205183
2025/05/14 12:38:25.320580516,1747219105,319875472,,-0.000287915984801633,9.856175400029743e-06,-0.00043682350421673697,0.9999998630962245
2025/05/14 12:38:25.414688157,1747219105,412464878,,-0.0002779329578238586,1.158629896889291e-05,-0.0003988640571455805,0.9999998817632393
2025/05/14 12:38:25.517760807,1747219105,515951988,,-0.00030666807581415434,4.05327426164635e-06,-0.0003610198620388611,0.9999998878014544
2025/05/14 12:38:25.622116213,1747219105,620303118,,-0.00035254170451660656,1.043545034862443e-05,-0.0003254262583825246,0.9999998848515925
2025/05/14 12:38:25.715085115,1747219105,714845901,,-0.0004147499010075093,9.62436510844604e-06,-0.00028854159772419844,0.9999998723168106
2025/05/14 12:38:25.818934493,1747219105,818759788,,-0.0004786685386243749,-3.5261802847274165e-06,-0.00023278706200709383,0.9999998583370799
2025/05/14 12:38:25.920910922,1747219105,918939331,,-0.0005123636135430842,-2.519536160229199e-06,-0.0001786638598713572,0.9999998527781915
2025/05/14 12:38:26.16491498,1747219106,14362560,,-0.000504934704164516,-7.145507063798123e-06,-0.00013149017195713617,0.9999998638501012
2025/05/14 12:38:26.118110081,1747219106,117076616,,-0.0004548108124886468,-2.0354617497046753e-05,-9.11398042360446e-05,0.9999998922131694
2025/05/14 12:38:26.220459043,1747219106,220153979,,-0.00036933331183879243,-1.4568862293221512e-05,-6.0584036246799265e-05,0.9999999298551113
2025/05/14 12:38:26.320969872,1747219106,320821137,,-0.0002847447573613294,-1.1892082018092043e-05,-3.189479291362799e-05,0.999999958880861
2025/05/14 12:38:26.414656656,1747219106,414372413,,-0.0002227544323634238,-1.6172817581367428e-05,-5.082401106012548e-06,0.9999999750465357
2025/05/14 12:38:26.518719014,1747219106,517034019,,-0.00020273009904005955,-2.3337311004891276e-06,2.510340414413885e-05,0.9999999791324397
2025/05/14 12:38:26.620850069,1747219106,620474794,,-0.00022278188604466382,5.3980579623563245e-06,5.4851020741127336e-05,0.9999999736652285
2025/05/14 12:38:26.724097270,1747219106,722770253,,-0.00027407055863919844,1.1145176073636148e-06,8.253824942023051e-05,0.9999999590357612
2025/05/14 12:38:26.812164643,1747219106,811954109,,-0.00035417390049547994,9.5784607886858e-06,0.00011496194648657633,0.9999999306264237
2025/05/14 12:38:26.915495847,1747219106,914740091,,-0.00045955872234981245,1.0323240508957652e-05,0.00016467709387976584,0.999999880790326
2025/05/14 12:38:27.20631355,1747219107,20137361,,-0.0005177565191172611,-8.926111350713072e-07,0.0001984374207393774,0.9999998462749783
2025/05/14 12:38:27.118706583,1747219107,117809653,,-0.000514702189443465,1.4674418812959835e-06,0.00022649372234612077,0.9999998418900358
2025/05/14 12:38:27.215175109,1747219107,214909540,,-0.0004745456190280252,-1.6077791562729499e-06,0.00025236094262896867,0.9999998555589021
2025/05/14 12:38:27.319925897,1747219107,319664071,,-0.00041412624130776583,-1.341908019290475e-05,0.00027834320757192825,0.9999998754222139
2025/05/14 12:38:27.421903411,1747219107,421686212,,-0.00034956742229343135,-8.753365694331732e-06,0.0003072078203278728,0.9999998916746696
2025/05/14 12:38:27.514181252,1747219107,514031991,,-0.0002920356638882467,-8.739312086468209e-06,0.0003396238481011987,0.9999998996472136
2025/05/14 12:38:27.616148867,1747219107,615836115,,-0.00025292689459238405,-1.8308537155730765e-05,0.00037875697273082417,0.9999998961179641
2025/05/14 12:38:27.713294475,1747219107,712754375,,-0.00022583288932697995,-1.220356930147507e-05,0.0004178121981059946,0.9999998871417667
2025/05/14 12:38:27.819247465,1747219107,818990622,,-0.00020321098686957938,-9.953493778857886e-06,0.00045710087296025107,0.9999998748324995
2025/05/14 12:38:27.920964146,1747219107,919645853,,-0.0002036351389355407,-1.477749915338323e-05,0.0004943524121572151,0.9999998569650139
2025/05/14 12:38:28.22043861,1747219108,21554994,,-0.0002311764667390805,1.8276222336130687e-07,0.0005212665622661347,0.9999998374192762
2025/05/14 12:38:28.116871280,1747219108,115474253,,-0.00028264426854019884,1.0089098069921922e-05,0.0005462343809468083,0.9999998108191964
2025/05/14 12:38:28.215325019,1747219108,215087453,,-0.00035111391400604106,1.0488130068463428e-05,0.0005696496648857417,0.9999997760541138
2025/05/14 12:38:28.316949449,1747219108,316682005,,-0.00040289671571191863,2.4359939888312356e-05,0.000585365828507728,0.9999997472138064
2025/05/14 12:38:28.422256937,1747219108,421924399,,-0.0004385611319732252,2.7885717280956003e-05,0.0005992119347723019,0.9999997239157506
2025/05/14 12:38:28.513265660,1747219108,513080565,,-0.0004520952505575053,1.6659066692574068e-05,0.0006116975234165145,0.999999710579208
2025/05/14 12:38:28.616193478,1747219108,615659273,,-0.00044286768572273337,1.681850756825814e-05,0.0006228954715739144,0.9999997077932484
2025/05/14 12:38:28.719895245,1747219108,719571987,,-0.0004181226257732678,8.499074642460264e-06,0.0006331982632282935,0.999999712080556
2025/05/14 12:38:28.818331205,1747219108,818186179,,-0.00038505588621382295,-1.0394428189749615e-05,0.0006430422586043,0.9999997190602475
2025/05/14 12:38:28.925223744,1747219108,923501314,,-0.0003519355859006212,-1.2482064069921735e-05,0.0006524369511998489,0.9999997251557453
2025/05/14 12:38:29.19323987,1747219109,17827408,,-0.00031540528754447336,-1.7009410849182914e-05,0.000655628147628622,0.9999997351909232
2025/05/14 12:38:29.118671267,1747219109,117353172,,-0.00027408476154019436,-2.7035193321984016e-05,0.0006480826065613665,0.9999997520677577
2025/05/14 12:38:29.222869635,1747219109,218548767,,-0.0002552635933204376,-1.7420866494189818e-05,0.0006388453513129894,0.9999997632067862
2025/05/14 12:38:29.322298600,1747219109,321107025,,-0.00026355140649863597,-8.789139875786531e-06,0.0006249274716910941,0.9999997699645047
2025/05/14 12:38:29.417402420,1747219109,415402698,,-0.0002960693961310082,-9.07208944158617e-06,0.0006189829722499958,0.9999997645603173
2025/05/14 12:38:29.512342123,1747219109,512167159,,-0.0003458324932356992,6.909674595998828e-06,0.0006123595726307702,0.9999997526839178
2025/05/14 12:38:29.619908403,1747219109,619296226,,-0.0004028045917423068,1.6203562800219487e-05,0.0006055471329781313,0.9999997353992526
2025/05/14 12:38:29.719803133,1747219109,718748963,,-0.00045416491478545513,1.3453703357344564e-05,0.0005989340904984825,0.9999997174155517
2025/05/14 12:38:29.825080746,1747219109,823322811,,-0.0004890447394821669,2.3374263474199757e-05,0.0005912323509767403,0.9999997053665535
2025/05/14 12:38:29.912308266,1747219109,912127049,,-0.000502120711095482,2.581755111135214e-05,0.0005747101520247912,0.9999997084582009
2025/05/14 12:38:30.17503174,1747219110,16099717,,-0.0004917649370216095,1.4398073819720702e-05,0.0005557938210431556,0.9999997245265474
2025/05/14 12:38:30.120227105,1747219110,119991245,,-0.00045445691083944537,1.6314482755675364e-05,0.0005323906243634745,0.9999997548814584
2025/05/14 12:38:30.222655489,1747219110,221679341,,-0.00040505874704038953,9.022256308156891e-06,0.000516974208246669,0.9999997842918159
2025/05/14 12:38:30.313643948,1747219110,312592524,,-0.0003469451439100837,-9.086890747076392e-06,0.0005074439355211876,0.9999998110235561
